y,x,elevation,forest,water
225738.3364,472614.2077,560,34,5
225738.3364,473114.3922,533,44,5
225738.3364,473614.5766,573,36,5
225738.3364,474114.761,620,38,5
225738.3364,474614.9454,390,35,5
225738.3364,475115.1298,326,30,5
225738.3364,475615.3142,382,38,5
225738.3364,476115.4987,409,35,5
225738.3364,476615.6831,409,35,5
225738.3364,477115.8675,418,38,5
225738.3364,477616.0519,488,34,5
225738.3364,478116.2363,547,35,5
225738.3364,478616.4207,486,36,5
225738.3364,479116.6052,428,37,5
225738.3364,479616.7896,402,31,5
225738.3364,480116.974,347,36,5
225738.3364,480617.1584,373,33,5
225738.3364,481117.3428,373,33,5
225738.3364,481617.5272,344,34,5
225738.3364,482117.7117,373,37,5
225738.3364,482617.8961,428,35,5
225738.3364,483118.0805,399,34,5
225738.3364,483618.2649,369,36,5
225738.3364,484118.4493,411,34,5
225738.3364,484618.6337,473,35,5
225738.3364,485118.8182,527,31,5
225738.3364,485619.0026,527,31,5
225738.3364,486119.187,574,31,5
225738.3364,486619.3714,649,35,5
225738.3364,487119.5558,674,36,5
225738.3364,487619.7402,635,39,5
225738.3364,488119.9247,495,46,5
225738.3364,488620.1091,504,40,5
225738.3364,489120.2935,433,40,5
225738.3364,489620.4779,326,34,5
225738.3364,490120.6623,326,34,5
225738.3364,490620.8467,392,41,9
225738.3364,491121.0312,421,38,5
225738.3364,491621.2156,465,33,5
225738.3364,492121.4,479,38,5
225738.3364,492621.5844,626,38,5
225738.3364,493121.7688,686,40,5
225738.3364,493621.9532,800,30,5
225738.3364,494122.1377,884,34,5
225738.3364,494622.3221,884,34,5
225738.3364,495122.5065,823,38,5
225738.3364,495622.6909,742,46,5
225738.3364,496122.8753,794,40,5
225738.3364,496623.0597,812,32,5
225738.3364,497123.2442,652,33,5
225738.3364,497623.4286,540,33,5
225738.3364,498123.613,600,38,5
225738.3364,498623.7974,522,33,5
225738.3364,499123.9818,522,33,5
225738.3364,499624.1662,447,38,5
225738.3364,500124.3507,428,36,5
225738.3364,500624.5351,413,42,5
225738.3364,501124.7195,375,31,5
225738.3364,501624.9039,343,37,5
225738.3364,502125.0883,351,33,5
225738.3364,502625.2727,327,29,5
225738.3364,503125.4572,335,33,5
225738.3364,503625.6416,335,33,5
225738.3364,504125.826,271,34,5
225738.3364,504626.0104,303,33,63
225738.3364,505126.1948,300,38,33
225738.3364,505626.3792,335,41,5
225738.3364,506126.5637,370,37,5
225738.3364,506626.7481,414,35,5
225738.3364,507126.9325,451,37,5
225738.3364,507627.1169,464,39,5
225738.3364,508127.3013,464,39,5
225738.3364,508627.4857,535,36,5
225738.3364,509127.6702,641,36,5
225738.3364,509627.8546,778,39,5
225738.3364,510128.039,717,34,5
225738.3364,510628.2234,712,34,5
225738.3364,511128.4078,594,36,5
225738.3364,511628.5922,664,42,5
225738.3364,512128.7767,739,37,5
225738.3364,512628.9611,739,37,5
225738.3364,513129.1455,603,35,5
225738.3364,513629.3299,488,37,5
225738.3364,514129.5143,431,37,5
225738.3364,514629.6987,396,28,5
225738.3364,515129.8831,415,34,5
225738.3364,515630.0676,421,37,5
225738.3364,516130.252,497,35,5
225738.3364,516630.4364,535,38,5
225738.3364,517130.6208,573,38,5
225738.3364,517630.8052,573,37,5
225738.3364,518130.9896,474,39,5
225738.3364,518631.1741,538,41,5
225738.3364,519131.3585,644,39,5
225738.3364,519631.5429,680,43,5
225738.3364,520131.7273,784,33,5
225738.3364,520631.9117,943,42,5
225738.3364,521132.0961,1006,37,5
225738.3364,521632.2806,883,37,5
225738.3364,522132.465,883,30,5
225738.3364,522632.6494,764,40,5
225738.3364,523132.8338,815,42,5
225738.3364,523633.0182,953,33,5
225738.3364,524133.2026,946,36,5
225738.3364,524633.3871,892,39,5
225738.3364,525133.5715,916,43,5
225738.3364,525633.7559,1038,37,5
225738.3364,526133.9403,1169,37,5
225738.3364,526634.1247,1169,38,5
225738.3364,527134.3091,1296,42,5
225738.3364,527634.4936,1269,37,5
225738.3364,528134.678,1231,30,5
225738.3364,528634.8624,1175,37,5
225738.3364,529135.0468,1166,38,5
225738.3364,529635.2312,1277,44,5
225738.3364,530135.4156,1382,34,5
225738.3364,530635.6001,1240,34,5
225738.3364,531135.7845,1240,37,5
225738.3364,531635.9689,1096,36,5
225738.3364,532136.1533,1020,35,5
225738.3364,532636.3377,863,41,5
225738.3364,533136.5221,809,40,5
225738.3364,533636.7066,760,38,5
225738.3364,534136.891,758,41,5
225738.3364,534637.0754,738,38,5
225738.3364,535137.2598,695,38,5
225738.3364,535637.4442,695,38,5
225738.3364,536137.6286,664,42,5
225738.3364,536637.8131,742,40,5
225738.3364,537137.9975,720,37,5
225738.3364,537638.1819,599,41,5
225738.3364,538138.3663,732,38,5
225738.3364,538638.5507,807,40,5
225738.3364,539138.7351,665,35,5
225738.3364,539638.9196,563,35,5
225738.3364,540139.104,563,40,5
225738.3364,540639.2884,580,43,5
225738.3364,541139.4728,580,33,5
225738.3364,541639.6572,501,41,5
225738.3364,542139.8416,437,29,53
225738.3364,542640.0261,438,39,35
225738.3364,543140.2105,422,39,5
225738.3364,543640.3949,433,40,5
225738.3364,544140.5793,444,34,5
225738.3364,544640.7637,444,34,5
225738.3364,545140.9481,441,37,5
225738.3364,545641.1326,468,41,5
225738.3364,546141.317,646,43,5
225738.3364,546641.5014,770,47,5
225738.3364,547141.6858,824,49,5
225738.3364,547641.8702,751,46,5
225738.3364,548142.0546,756,45,5
225738.3364,548642.2391,857,44,5
225738.3364,549142.4235,857,44,5
225738.3364,549642.6079,967,43,5
225738.3364,550142.7923,1036,45,5
225738.3364,550642.9767,970,42,5
225738.3364,551143.1611,938,41,5
225738.3364,551643.3456,911,41,5
225738.3364,552143.53,888,36,5
225738.3364,552643.7144,870,38,5
225738.3364,553143.8988,856,37,5
225738.3364,553644.0832,856,37,5
225738.3364,554144.2676,858,40,5
225738.3364,554644.4521,876,38,5
225738.3364,555144.6365,853,34,5
225738.3364,555644.8209,900,33,5
225738.3364,556145.0053,877,39,5
225738.3364,556645.1897,844,33,5
225738.3364,557145.3741,810,37,5
225738.3364,557645.5586,809,39,5
225738.3364,558145.743,809,39,5
225738.3364,558645.9274,801,35,5
225738.3364,559146.1118,784,35,5
225738.3364,559646.2962,802,35,5
225738.3364,560146.4806,826,40,5
225738.3364,560646.6651,810,40,5
225738.3364,561146.8495,854,41,5
225738.3364,561647.0339,891,38,5
225738.3364,562147.2183,891,38,5
225738.3364,562647.4027,891,38,5
225738.3364,563147.5871,931,39,5
225738.3364,563647.7716,961,38,5
225738.3364,564147.956,1108,36,5
225738.3364,564648.1404,1099,40,5
225738.3364,565148.3248,1130,37,5
225738.3364,565648.5092,1087,40,5
225738.3364,566148.6936,1061,38,5
225738.3364,566648.8781,1021,37,5
225738.3364,567149.0625,1021,37,5
225738.3364,567649.2469,969,41,5
225738.3364,568149.4313,867,44,5
225738.3364,568649.6157,886,49,5
225738.3364,573151.2755,1019,40,5
225738.3364,573651.4599,1058,38,5
225738.3364,574151.6443,1044,43,5
225738.3364,574651.8287,1049,42,5
225738.3364,575152.0131,1116,42,5
225738.3364,575652.1976,1221,40,5
225238.2449,467612.3636,529,38,5
225238.2449,468112.548,506,37,5
225238.2449,468612.7324,438,34,5
225238.2449,469112.9168,395,38,5
225238.2449,469613.1012,382,39,5
225238.2449,470113.2857,443,36,5
225238.2449,470613.4701,431,40,5
225238.2449,471113.6545,482,38,5
225238.2449,471613.8389,566,42,5
225238.2449,472114.0233,566,42,5
225238.2449,472614.2077,582,40,5
225238.2449,473114.3922,610,38,5
225238.2449,473614.5766,647,35,5
225238.2449,474114.761,627,38,5
225238.2449,474614.9454,467,37,5
225238.2449,475115.1298,363,30,5
225238.2449,475615.3142,408,41,5
225238.2449,476115.4987,469,35,5
225238.2449,476615.6831,469,35,5
225238.2449,477115.8675,453,37,5
225238.2449,477616.0519,515,30,5
225238.2449,478116.2363,517,36,5
225238.2449,478616.4207,481,33,5
225238.2449,479116.6052,403,35,5
225238.2449,479616.7896,389,38,5
225238.2449,480116.974,405,39,5
225238.2449,480617.1584,428,34,5
225238.2449,481117.3428,428,34,5
225238.2449,481617.5272,379,36,5
225238.2449,482117.7117,332,37,5
225238.2449,482617.8961,334,38,5
225238.2449,483118.0805,362,34,5
225238.2449,483618.2649,409,33,5
225238.2449,484118.4493,429,37,5
225238.2449,484618.6337,510,34,5
225238.2449,485118.8182,547,35,5
225238.2449,485619.0026,547,35,5
225238.2449,486119.187,590,34,5
225238.2449,486619.3714,654,34,5
225238.2449,487119.5558,584,42,5
225238.2449,487619.7402,520,40,5
225238.2449,488119.9247,413,44,5
225238.2449,488620.1091,344,39,5
225238.2449,489120.2935,317,38,5
225238.2449,489620.4779,351,37,5
225238.2449,490120.6623,351,37,5
225238.2449,490620.8467,442,32,5
225238.2449,491121.0312,545,34,5
225238.2449,491621.2156,622,34,5
225238.2449,492121.4,615,37,5
225238.2449,492621.5844,766,36,5
225238.2449,493121.7688,842,35,5
225238.2449,493621.9532,900,36,5
225238.2449,494122.1377,968,31,5
225238.2449,494622.3221,968,31,5
225238.2449,495122.5065,963,38,5
225238.2449,495622.6909,899,44,5
225238.2449,496122.8753,894,42,5
225238.2449,496623.0597,978,40,5
225238.2449,497123.2442,627,36,5
225238.2449,497623.4286,558,37,5
225238.2449,498123.613,582,40,5
225238.2449,498623.7974,492,34,5
225238.2449,499123.9818,492,34,5
225238.2449,499624.1662,411,36,5
225238.2449,500124.3507,358,40,5
225238.2449,500624.5351,344,37,5
225238.2449,501124.7195,328,33,5
225238.2449,501624.9039,299,39,5
225238.2449,502125.0883,350,33,5
225238.2449,502625.2727,298,32,5
225238.2449,503125.4572,266,33,5
225238.2449,503625.6416,266,33,5
225238.2449,504125.826,314,31,65
225238.2449,504626.0104,364,38,65
225238.2449,505126.1948,346,41,16
225238.2449,505626.3792,343,37,5
225238.2449,506126.5637,359,38,5
225238.2449,506626.7481,388,35,5
225238.2449,507126.9325,413,36,5
225238.2449,507627.1169,466,35,5
225238.2449,508127.3013,466,35,5
225238.2449,508627.4857,550,34,5
225238.2449,509127.6702,648,36,5
225238.2449,509627.8546,803,38,5
225238.2449,510128.039,765,36,5
225238.2449,510628.2234,765,30,5
225238.2449,511128.4078,662,37,5
225238.2449,511628.5922,784,43,5
225238.2449,512128.7767,758,40,5
225238.2449,512628.9611,758,40,5
225238.2449,513129.1455,577,38,5
225238.2449,513629.3299,480,39,5
225238.2449,514129.5143,529,38,5
225238.2449,514629.6987,433,37,5
225238.2449,515129.8831,433,32,5
225238.2449,515630.0676,473,35,5
225238.2449,516130.252,440,40,5
225238.2449,516630.4364,451,40,5
225238.2449,517130.6208,452,40,5
225238.2449,517630.8052,452,41,5
225238.2449,518130.9896,453,42,5
225238.2449,518631.1741,489,43,5
225238.2449,519131.3585,570,40,5
225238.2449,519631.5429,659,46,5
225238.2449,520131.7273,761,32,5
225238.2449,520631.9117,829,42,5
225238.2449,521132.0961,926,39,5
225238.2449,521632.2806,926,39,5
225238.2449,522132.465,926,37,5
225238.2449,522632.6494,840,37,5
225238.2449,523132.8338,865,42,5
225238.2449,523633.0182,979,37,5
225238.2449,524133.2026,1058,30,5
225238.2449,524633.3871,1043,42,5
225238.2449,525133.5715,995,43,5
225238.2449,525633.7559,1060,39,5
225238.2449,526133.9403,1183,39,5
225238.2449,526634.1247,1183,41,5
225238.2449,527134.3091,1372,41,5
225238.2449,527634.4936,1351,40,5
225238.2449,528134.678,1275,31,5
225238.2449,528634.8624,1229,40,5
225238.2449,529135.0468,1238,39,5
225238.2449,529635.2312,1279,44,5
225238.2449,530135.4156,1389,35,5
225238.2449,530635.6001,1241,35,5
225238.2449,531135.7845,1241,37,5
225238.2449,531635.9689,1115,33,5
225238.2449,532136.1533,1073,29,5
225238.2449,532636.3377,991,36,5
225238.2449,533136.5221,940,33,5
225238.2449,533636.7066,885,38,5
225238.2449,534136.891,839,39,5
225238.2449,534637.0754,743,42,5
225238.2449,535137.2598,714,42,5
225238.2449,535637.4442,714,34,5
225238.2449,536137.6286,763,38,5
225238.2449,536637.8131,784,39,5
225238.2449,537137.9975,806,36,5
225238.2449,537638.1819,636,40,5
225238.2449,538138.3663,668,38,5
225238.2449,538638.5507,726,38,5
225238.2449,539138.7351,656,39,5
225238.2449,539638.9196,678,39,5
225238.2449,540139.104,678,38,5
225238.2449,540639.2884,643,38,5
225238.2449,541139.4728,533,36,5
225238.2449,541639.6572,444,43,5
225238.2449,542139.8416,457,37,50
225238.2449,542640.0261,476,37,32
225238.2449,543140.2105,498,30,23
225238.2449,543640.3949,505,35,5
225238.2449,544140.5793,496,35,5
225238.2449,544640.7637,496,32,5
225238.2449,545140.9481,446,33,5
225238.2449,545641.1326,431,36,5
225238.2449,546141.317,539,41,5
225238.2449,546641.5014,627,43,5
225238.2449,547141.6858,693,45,5
225238.2449,547641.8702,678,45,5
225238.2449,548142.0546,782,45,5
225238.2449,548642.2391,881,46,5
225238.2449,549142.4235,881,46,5
225238.2449,549642.6079,874,42,5
225238.2449,550142.7923,966,45,5
225238.2449,550642.9767,1037,38,5
225238.2449,551143.1611,1026,38,5
225238.2449,551643.3456,1010,39,5
225238.2449,552143.53,986,35,5
225238.2449,552643.7144,983,38,5
225238.2449,553143.8988,985,37,5
225238.2449,553644.0832,985,37,5
225238.2449,554144.2676,1004,39,5
225238.2449,554644.4521,981,38,5
225238.2449,555144.6365,900,37,5
225238.2449,555644.8209,915,38,5
225238.2449,556145.0053,878,41,5
225238.2449,556645.1897,864,38,5
225238.2449,557145.3741,905,39,5
225238.2449,557645.5586,907,40,5
225238.2449,558145.743,907,40,5
225238.2449,558645.9274,859,35,5
225238.2449,559146.1118,818,36,5
225238.2449,559646.2962,853,36,5
225238.2449,560146.4806,850,36,5
225238.2449,560646.6651,832,38,5
225238.2449,561146.8495,811,40,5
225238.2449,561647.0339,827,38,5
225238.2449,562147.2183,845,40,5
225238.2449,562647.4027,845,40,5
225238.2449,563147.5871,894,41,5
225238.2449,563647.7716,965,38,5
225238.2449,564147.956,1179,39,5
225238.2449,564648.1404,1228,40,5
225238.2449,565148.3248,1143,38,5
225238.2449,565648.5092,1034,39,5
225238.2449,566148.6936,969,40,5
225238.2449,566648.8781,940,39,5
225238.2449,567149.0625,940,39,5
225238.2449,567649.2469,937,40,5
225238.2449,568149.4313,809,45,5
225238.2449,568649.6157,855,49,5
225238.2449,569149.8001,940,43,5
225238.2449,572651.0911,1059,39,5
225238.2449,573151.2755,1056,38,5
225238.2449,573651.4599,993,40,5
225238.2449,574151.6443,983,43,5
225238.2449,574651.8287,1105,37,5
225238.2449,575152.0131,1222,38,5
225238.2449,575652.1976,1303,39,5
225238.2449,576152.382,1303,39,5
225238.2449,576652.5664,1404,38,5
225238.2449,577152.7508,1418,36,5
224738.1534,468112.548,506,41,5
224738.1534,468612.7324,438,42,5
224738.1534,469112.9168,395,36,5
224738.1534,469613.1012,382,39,5
224738.1534,470113.2857,443,38,5
224738.1534,470613.4701,431,40,5
224738.1534,471113.6545,482,40,5
224738.1534,471613.8389,566,38,5
224738.1534,472114.0233,566,38,5
224738.1534,472614.2077,582,35,5
224738.1534,473114.3922,610,31,5
224738.1534,473614.5766,647,38,5
224738.1534,474114.761,627,34,5
224738.1534,474614.9454,467,36,5
224738.1534,475115.1298,363,35,5
224738.1534,475615.3142,408,43,5
224738.1534,476115.4987,469,40,5
224738.1534,476615.6831,469,40,5
224738.1534,477115.8675,453,39,5
224738.1534,477616.0519,515,34,5
224738.1534,478116.2363,517,36,5
224738.1534,478616.4207,481,37,5
224738.1534,479116.6052,403,29,5
224738.1534,479616.7896,389,38,5
224738.1534,480116.974,405,36,6
224738.1534,480617.1584,626,31,6
224738.1534,481117.3428,626,31,6
224738.1534,481617.5272,553,28,5
224738.1534,482117.7117,505,34,5
224738.1534,482617.8961,430,38,5
224738.1534,483118.0805,360,38,5
224738.1534,483618.2649,512,40,5
224738.1534,484118.4493,580,41,5
224738.1534,484618.6337,749,38,5
224738.1534,485118.8182,772,34,5
224738.1534,485619.0026,772,34,5
224738.1534,486119.187,661,40,5
224738.1534,486619.3714,562,43,5
224738.1534,487119.5558,492,40,5
224738.1534,487619.7402,461,38,5
224738.1534,488119.9247,426,44,26
224738.1534,488620.1091,560,37,10
224738.1534,489120.2935,543,40,5
224738.1534,489620.4779,511,36,5
224738.1534,490120.6623,511,36,5
224738.1534,490620.8467,387,40,5
224738.1534,491121.0312,411,39,5
224738.1534,491621.2156,433,39,5
224738.1534,492121.4,504,41,5
224738.1534,492621.5844,615,41,5
224738.1534,493121.7688,681,39,5
224738.1534,493621.9532,737,37,5
224738.1534,494122.1377,838,45,5
224738.1534,494622.3221,838,45,5
224738.1534,495122.5065,895,39,5
224738.1534,495622.6909,875,42,5
224738.1534,496122.8753,932,41,5
224738.1534,496623.0597,868,35,5
224738.1534,497123.2442,653,32,5
224738.1534,497623.4286,625,34,5
224738.1534,498123.613,581,41,5
224738.1534,498623.7974,627,21,5
224738.1534,499123.9818,627,21,5
224738.1534,499624.1662,576,23,5
224738.1534,500124.3507,457,32,5
224738.1534,500624.5351,478,32,5
224738.1534,501124.7195,420,29,5
224738.1534,501624.9039,310,28,5
224738.1534,502125.0883,295,21,16
224738.1534,502625.2727,420,40,72
224738.1534,503125.4572,491,37,66
224738.1534,503625.6416,491,37,66
224738.1534,504125.826,549,37,5
224738.1534,504626.0104,593,38,5
224738.1534,505126.1948,660,33,5
224738.1534,505626.3792,664,37,5
224738.1534,506126.5637,641,29,5
224738.1534,506626.7481,585,34,5
224738.1534,507126.9325,566,33,5
224738.1534,507627.1169,598,39,5
224738.1534,508127.3013,598,39,5
224738.1534,508627.4857,675,40,5
224738.1534,509127.6702,809,39,5
224738.1534,509627.8546,882,40,5
224738.1534,510128.039,923,43,5
224738.1534,510628.2234,898,34,5
224738.1534,511128.4078,867,32,5
224738.1534,511628.5922,862,32,5
224738.1534,512128.7767,796,32,5
224738.1534,512628.9611,796,32,5
224738.1534,513129.1455,753,32,5
224738.1534,513629.3299,670,32,5
224738.1534,514129.5143,694,37,5
224738.1534,514629.6987,493,42,5
224738.1534,515129.8831,553,36,5
224738.1534,515630.0676,509,41,5
224738.1534,516130.252,513,38,5
224738.1534,516630.4364,561,40,5
224738.1534,517130.6208,561,40,5
224738.1534,517630.8052,636,36,5
224738.1534,518130.9896,702,34,5
224738.1534,518631.1741,684,40,5
224738.1534,519131.3585,805,34,5
224738.1534,519631.5429,765,38,5
224738.1534,520131.7273,755,41,5
224738.1534,520631.9117,762,46,5
224738.1534,521132.0961,842,38,5
224738.1534,521632.2806,1004,38,5
224738.1534,522132.465,1004,40,5
224738.1534,522632.6494,1043,38,5
224738.1534,523132.8338,1031,31,5
224738.1534,523633.0182,1229,40,5
224738.1534,524133.2026,1297,44,5
224738.1534,524633.3871,1326,40,5
224738.1534,525133.5715,1285,40,5
224738.1534,525633.7559,1265,40,5
224738.1534,526133.9403,1355,40,5
224738.1534,526634.1247,1355,44,5
224738.1534,527134.3091,1495,39,5
224738.1534,527634.4936,1515,38,5
224738.1534,528134.678,1360,39,5
224738.1534,528634.8624,1318,38,5
224738.1534,529135.0468,1292,32,5
224738.1534,529635.2312,1243,37,5
224738.1534,530135.4156,1283,42,5
224738.1534,530635.6001,1328,42,5
224738.1534,531135.7845,1328,44,5
224738.1534,531635.9689,1383,37,5
224738.1534,532136.1533,1283,38,5
224738.1534,532636.3377,1162,35,5
224738.1534,533136.5221,1147,32,5
224738.1534,533636.7066,981,36,5
224738.1534,534136.891,851,42,5
